,t,x,y,status,evt
161,0.322,0.64572996,5.71822,True,2
162,0.324,0.8022708,5.872993,True,2
163,0.326,0.89673054,5.9899716,True,2
164,0.328,0.9090196,6.02877,True,2
165,0.33,0.9353869,5.9881124,True,3
166,0.332,0.9425359,5.7296824,True,3
167,0.334,0.9534363,5.35612,True,3
168,0.336,0.977289,5.0592327,True,3
169,0.338,1.0028881,4.9621882,True,3
170,0.34,0.9813264,4.9101887,True,3
171,0.342,0.98312336,4.9409943,True,3
172,0.344,0.97567487,5.0093627,True,3
173,0.346,0.967676,5.0964828,True,3
174,0.348,0.96749127,5.160283,True,3
175,0.35,0.936791,5.2327843,True,3
176,0.352,0.9479404,5.276711,True,3
177,0.354,0.9328626,5.2760034,True,3
178,0.356,0.92361903,5.286206,True,1
179,0.358,0.9135334,5.253228,True,1
180,0.36,0.90022534,5.224729,True,1
181,0.362,0.891151,5.194854,True,1
182,0.364,0.89281374,5.1698203,True,1
183,0.366,0.90090597,5.1642017,True,1
184,0.368,0.8886267,5.1680584,True,1
185,0.37,0.876182,5.167965,True,1
186,0.372,0.8575219,5.1837974,True,1
187,0.374,0.84005785,5.196814,True,1
188,0.376,0.81868476,5.225052,True,1
189,0.378,0.7980234,5.218082,True,1
190,0.38,0.8053144,5.1958394,True,1
191,0.382,0.79957145,5.1755905,True,1
192,0.384,0.788848,5.191738,True,1
193,0.386,0.7720198,5.206098,True,1
194,0.388,0.76272184,5.214531,True,1
195,0.39,0.759336,5.2123156,True,1
196,0.392,0.76040953,5.212335,True,1
197,0.394,0.7651353,5.240916,True,1
198,0.396,0.7567903,5.2227263,True,1
199,0.398,0.7713508,5.235361,True,1
200,0.4,0.78903466,5.2273,True,1
201,0.402,0.7847873,5.218047,True,1
202,0.404,0.7920744,5.2319465,True,1
203,0.406,0.80547,5.223757,True,1
204,0.408,0.8207773,5.217835,True,1
205,0.41,0.8326424,5.2246046,True,1
206,0.412,0.8393927,5.2499394,True,1
207,0.414,0.83966887,5.256787,True,1
208,0.416,0.8324012,5.2516117,True,1
209,0.418,0.83249265,5.242277,True,1
210,0.42,0.8444355,5.243376,True,1
211,0.422,0.8353573,5.2403903,True,1
212,0.424,0.83172834,5.252174,True,1
213,0.426,0.81603205,5.261859,True,1
214,0.428,0.8083599,5.2535663,True,1
215,0.43,0.8229982,5.238354,True,1
216,0.432,0.80893946,5.241849,True,1
217,0.434,0.80591923,5.252495,True,1
218,0.436,0.79477954,5.2512755,True,1
219,0.438,0.76175725,5.2610345,True,1
220,0.44,0.736833,5.2458825,True,1
221,0.442,0.705808,5.2478275,True,1
222,0.444,0.69747263,5.267557,True,1
223,0.446,0.6886764,5.238006,True,1
224,0.448,0.6521438,5.238185,True,1
225,0.45,0.62199587,5.2295914,True,1
226,0.452,0.59906113,5.221633,True,1
227,0.454,0.58519685,5.2310476,True,1
228,0.456,0.5589948,5.2376213,True,1
229,0.458,0.512892,5.231098,True,1
230,0.46,0.4819817,5.249636,True,2
231,0.462,0.47072145,5.267812,True,2
232,0.464,0.6240768,5.4084816,True,2
233,0.466,1.0212507,5.605507,True,2
234,0.468,1.5275868,6.347044,True,2
235,0.47,2.2234688,6.754747,True,2
236,0.472,2.674161,7.2960463,True,2
237,0.474,2.9687946,7.580985,True,2
238,0.476,3.343228,8.015022,True,2
239,0.478,3.5754073,8.66093,True,2
240,0.48,3.5279975,8.940962,True,2
241,0.482,3.5452068,9.263258,True,2
242,0.484,3.5307221,9.649879,True,2
243,0.486,3.5290418,9.89797,True,2
244,0.488,3.6185365,9.885329,True,2
245,0.49,4.006593,9.8798275,True,2
246,0.492,4.1183305,9.867239,True,3
247,0.494,4.1409364,9.833795,True,3
248,0.496,4.0479546,9.805619,True,3
249,0.498,3.8456202,9.77231,True,3
250,0.5,3.6393554,9.709372,True,3
251,0.502,3.51847,9.636836,True,3
252,0.504,3.5279934,9.555514,True,3
253,0.506,3.5898082,9.503599,True,3
254,0.508,3.7380838,9.47217,True,3
255,0.51,3.905214,9.468177,True,3
256,0.512,4.0095005,9.4959135,True,3
257,0.514,4.0387173,9.564959,True,3
258,0.516,4.067885,9.600151,True,3
259,0.518,4.059709,9.618215,True,3
260,0.52,4.051899,9.621383,True,1
261,0.522,4.042805,9.592287,True,1
262,0.524,4.0335207,9.576164,True,1
263,0.526,4.0337405,9.536374,True,1
264,0.528,4.026329,9.513352,True,1
265,0.53,4.0157647,9.49152,True,1
266,0.532,4.012894,9.465166,True,1
267,0.534,4.006624,9.445047,True,1
268,0.536,4.0083356,9.428327,True,1
269,0.538,4.0263658,9.418729,True,1
270,0.54,4.0419316,9.399413,True,1
271,0.542,4.059886,9.38509,True,1
272,0.544,4.0631843,9.386731,True,1
273,0.546,4.063268,9.3602085,True,1
274,0.548,4.0717025,9.347543,True,1
275,0.55,4.0803876,9.321558,True,1
276,0.552,4.087665,9.3045435,True,1
277,0.554,4.081078,9.294465,True,1
278,0.556,4.0945168,9.297315,True,1
279,0.558,4.0792694,9.280984,True,1
280,0.56,4.084087,9.276303,True,1
281,0.562,4.094752,9.251733,True,1
282,0.564,4.109231,9.244434,True,1
283,0.566,4.1252384,9.241216,True,1
284,0.568,4.1416597,9.234073,True,1
285,0.57,4.147609,9.230311,True,1
286,0.572,4.134231,9.219669,True,1
287,0.574,4.1572027,9.205525,True,1
288,0.576,4.1756196,9.192015,True,1
289,0.578,4.1865005,9.182699,True,1
290,0.58,4.177286,9.175852,True,1
291,0.582,4.1610436,9.18106,True,1
292,0.584,4.1622415,9.176316,True,1
293,0.586,4.1772513,9.192582,True,1
294,0.588,4.1884904,9.203728,True,1
295,0.59,4.1818933,9.2049265,True,1
296,0.592,4.1964054,9.205486,True,1
297,0.594,4.2093925,9.219604,True,1
298,0.596,4.2022552,9.217021,True,1
299,0.598,4.215264,9.207017,True,1
300,0.6,4.2008743,9.208059,True,1
301,0.602,4.176178,9.226577,True,1
302,0.604,4.156024,9.227641,True,1
303,0.606,4.1385794,9.226361,True,1
304,0.608,4.111358,9.226857,True,1
305,0.61,4.1081495,9.215187,True,1
306,0.612,4.1076946,9.201392,True,1
307,0.614,4.0961347,9.194066,True,1
308,0.616,4.1007557,9.1792555,True,1
309,0.618,4.0679703,9.167234,True,1
310,0.62,4.047241,9.163106,True,1
311,0.622,4.0181494,9.189294,True,1
312,0.624,3.9825733,9.198269,True,1
313,0.626,3.9392087,9.206968,True,1
314,0.628,3.9178045,9.225472,True,1
315,0.63,3.9159415,9.239689,True,1
316,0.632,3.900144,9.2342825,True,1
317,0.634,3.8807604,9.237612,True,1
318,0.636,3.857392,9.237682,True,1
319,0.638,3.8376913,9.232071,True,1
320,0.64,3.8390896,9.235922,True,1
321,0.642,3.8313165,9.264199,True,1
322,0.644,3.8342667,9.277447,True,1
323,0.646,3.834706,9.266251,True,1
324,0.648,3.8323743,9.256657,True,1
325,0.65,3.8298404,9.255706,True,1
326,0.652,3.8380609,9.25901,True,1
327,0.654,3.8479967,9.281189,True,1
328,0.656,3.8595176,9.288587,True,1
329,0.658,3.8703363,9.279773,True,1
330,0.66,3.8749008,9.274901,True,1
331,0.662,3.881019,9.274363,True,1
332,0.664,3.871235,9.266226,True,1
333,0.666,3.8595858,9.256181,True,1
334,0.668,3.8566413,9.244685,True,1
335,0.67,3.8633547,9.24174,True,1
336,0.672,3.9055192,9.232737,True,1
337,0.674,3.90846,9.236336,True,1
338,0.676,3.9060776,9.237303,True,1
339,0.678,3.9202025,9.216215,True,1
340,0.68,3.9243507,9.207769,True,1
341,0.682,3.9438763,9.197075,True,1
342,0.684,3.9435513,9.190727,True,1
343,0.686,3.9436233,9.183104,True,1
344,0.688,3.946348,9.158652,True,1
345,0.69,3.9463072,9.145501,True,1
346,0.692,3.9554048,9.151929,True,1
347,0.694,3.94106,9.1657715,True,1
348,0.696,3.9383218,9.171677,True,1
349,0.698,3.9422581,9.177121,True,1
350,0.7,3.9455583,9.169883,True,1
351,0.702,3.9701462,9.169508,True,1
352,0.704,3.9660718,9.164699,True,1
353,0.706,3.948499,9.140222,True,1
354,0.708,3.9474351,9.137376,True,1
355,0.71,3.9511127,9.142808,True,1
356,0.712,3.9742537,9.129519,True,1
357,0.714,4.005582,9.12639,True,1
358,0.716,4.022317,9.113035,True,1
359,0.718,4.0365815,9.100497,True,1
360,0.72,4.0361323,9.10993,True,1
361,0.722,4.02341,9.109914,True,1
362,0.724,4.0152555,9.097602,True,1
363,0.726,4.0165057,9.079041,True,1
364,0.728,4.0163913,9.082014,True,1
365,0.73,4.014769,9.091378,True,1
366,0.732,4.0090613,9.089885,True,1
367,0.734,3.9985535,9.097368,True,1
368,0.736,3.9863656,9.095087,True,1
369,0.738,4.004948,9.096234,True,1
370,0.74,4.006407,9.100007,True,1
371,0.742,3.9793549,9.112071,True,1
372,0.744,3.9853914,9.125813,True,1
373,0.746,3.983709,9.133343,True,1
374,0.748,3.986247,9.135504,True,1
375,0.75,3.9769335,9.125651,True,1
376,0.752,3.9646893,9.114043,True,1
377,0.754,3.9747262,9.122983,True,1
378,0.756,3.996072,9.12702,True,1
379,0.758,3.9895415,9.122723,True,1
380,0.76,3.9908988,9.102901,True,1
381,0.762,3.9658833,9.085019,True,1
382,0.764,3.9554224,9.093405,True,1
383,0.766,3.945438,9.118735,True,1
384,0.768,3.9653718,9.134331,True,1
385,0.77,3.9515095,9.129391,True,1
386,0.772,3.9750547,9.153123,True,1
387,0.774,3.9840164,9.143539,True,1
388,0.776,4.002027,9.149969,True,1
389,0.778,4.022766,9.14694,True,1
390,0.78,4.0386686,9.156405,True,1
391,0.782,4.019061,9.150074,True,1
392,0.784,4.030971,9.138131,True,1
393,0.786,4.046887,9.142054,True,1
394,0.788,4.037416,9.154117,True,1
395,0.79,4.0294504,9.179755,True,1
396,0.792,4.022842,9.171316,True,1
397,0.794,4.0169377,9.147683,True,1
398,0.796,4.030508,9.155535,True,1
399,0.798,4.0407243,9.152388,True,1
400,0.8,4.0399694,9.154092,True,1
401,0.802,4.030174,9.152151,True,1
402,0.804,4.05087,9.146298,True,1
403,0.806,4.0417023,9.147483,True,1
404,0.808,4.048474,9.148362,True,1
405,0.81,4.039188,9.139218,True,1
406,0.812,4.0352826,9.126387,True,1
407,0.814,4.054528,9.100186,True,1
408,0.816,4.053861,9.103856,True,1
409,0.818,4.0854306,9.099975,True,1
410,0.82,4.092945,9.094247,True,1
411,0.822,4.0832834,9.086956,True,1
412,0.824,4.0857882,9.087092,True,1
413,0.826,4.0815663,9.073675,True,1
414,0.828,4.061642,9.094832,True,1
415,0.83,4.0475407,9.133629,True,1
416,0.832,4.016039,9.118376,True,2
417,0.834,3.9965076,9.05697,True,2
418,0.836,3.9798973,8.896156,True,2
419,0.838,3.994487,8.210593,True,2
420,0.84,3.974133,7.6907835,True,2
421,0.842,3.9548466,6.9703526,True,2
422,0.844,3.887431,6.536302,True,2
423,0.846,3.7725084,5.6165357,True,2
424,0.848,3.723568,5.1254797,True,2
425,0.85,3.7000518,4.5465837,True,2
426,0.852,3.631827,4.382295,True,2
427,0.854,3.3171623,3.5976787,True,2
428,0.856,2.9080923,3.1221838,True,2
429,0.858,2.7656956,2.8398733,True,2
430,0.86,2.7523894,2.028957,True,2
431,0.862,2.7708921,1.7622523,True,2
432,0.864,2.7690465,0.93628144,True,2
433,0.866,2.7770317,0.74657434,True,2
434,0.868,2.7314014,0.3480197,True,2
435,0.87,2.6235657,0.03467342,True,2
436,0.872,2.5286994,-0.19564061,True,2
437,0.874,2.495434,-0.045608897,True,2
438,0.876,2.4815774,0.029304862,True,2
439,0.878,2.4828064,0.0804836,True,3
440,0.88,2.4829757,0.19188039,True,3
441,0.882,2.480255,0.36360997,True,3
442,0.884,2.4636602,0.5802162,True,3
443,0.886,2.4798717,0.8495785,True,3
444,0.888,2.489973,1.0919491,True,3
445,0.89,2.4700565,1.241904,True,3
446,0.892,2.4398582,1.2810417,True,3
447,0.894,2.367242,1.2804486,True,3
448,0.896,2.3294182,1.2211231,True,3
449,0.898,2.3186421,1.1264446,True,3
450,0.9,2.314595,1.0563899,True,3
451,0.902,2.306079,0.9752373,True,3
452,0.904,2.2781403,0.93256307,True,3
453,0.906,2.245328,0.8925269,True,1
454,0.908,2.2127004,0.8934604,True,1
455,0.91,2.1667376,0.90650207,True,1
456,0.912,2.1356854,0.918269,True,1
457,0.914,2.1148472,0.9287649,True,1
458,0.916,2.0916576,0.9566579,True,1
459,0.918,2.1042695,0.96869314,True,1
460,0.92,2.112416,0.9910833,True,1
461,0.922,2.1129394,1.049874,True,1
462,0.924,2.0967042,1.0781043,True,1
463,0.926,2.0647302,1.0843723,True,1
464,0.928,2.0452356,1.0883931,True,1
465,0.93,2.0381372,1.0639764,True,1
466,0.932,2.0354865,1.0308958,True,1
467,0.934,2.0385127,1.0119411,True,1
468,0.936,2.0529,0.9918447,True,1
469,0.938,2.0682404,0.9736727,True,1
470,0.94,2.0717838,0.99708295,True,1
471,0.942,2.073995,1.0050391,True,1
472,0.944,2.0659242,1.0185144,True,1
473,0.946,2.073721,1.044973,True,1
474,0.948,2.0867276,1.0463053,True,1
475,0.95,2.1123345,1.0413315,True,1
476,0.952,2.1372626,1.0508745,True,1
477,0.954,2.165522,1.079134,True,1
478,0.956,2.1864226,1.1223023,True,1
479,0.958,2.188733,1.1000267,True,1
480,0.96,2.1915336,1.1145407,True,1
481,0.962,2.2003374,1.0964484,True,1
482,0.964,2.2227278,1.0944948,True,1
483,0.966,2.2296958,1.0980033,True,1
484,0.968,2.2453845,1.0986975,True,1
485,0.97,2.2593849,1.1140496,True,1
486,0.972,2.2732685,1.1327146,True,1
487,0.974,2.2820842,1.1463426,True,1
488,0.976,2.2979457,1.1458933,True,1
489,0.978,2.285398,1.1319056,True,1
490,0.98,2.2977493,1.126113,True,1
491,0.982,2.2992625,1.1149733,True,1
492,0.984,2.302981,1.107629,True,1
493,0.986,2.2955596,1.092797,True,1
494,0.988,2.2888112,1.0725033,True,1
495,0.99,2.2796416,1.0576997,True,1
496,0.992,2.276318,1.0411496,True,1
497,0.994,2.2999547,1.0403465,True,1
498,0.996,2.313366,1.0350926,True,1
499,0.998,2.3218725,1.0363353,True,1
500,1.0,2.3322945,1.0329096,True,1
501,1.002,2.3233855,1.0277482,True,1
502,1.004,2.3180587,1.0225925,True,1
503,1.006,2.3304176,1.0060464,True,1
504,1.008,2.3509915,1.0277861,True,1
505,1.01,2.3434944,1.0390979,True,1
506,1.012,2.3439572,1.0288217,True,1
507,1.014,2.3537316,1.0396804,True,1
508,1.016,2.348899,1.0687207,True,1
509,1.018,2.3544843,1.1170037,True,1
510,1.02,2.3428059,1.2299806,True,2
511,1.022,2.3386636,1.3513094,True,2
512,1.024,2.4023745,1.4657682,True,2
513,1.026,2.4661496,1.8730472,True,2
514,1.028,2.5638394,2.6012814,True,2
515,1.03,2.6446955,3.5763144,True,2
516,1.032,2.693099,4.2547684,True,2
517,1.034,2.7779205,4.946072,True,2
518,1.036,2.7810478,5.6721716,True,2
519,1.038,2.7469792,6.518414,True,2
520,1.04,2.6814013,6.903433,True,2
521,1.042,2.6616404,7.76831,True,2
522,1.044,2.5653837,8.361724,True,2
523,1.046,2.3594513,9.043949,True,2
524,1.048,1.9708228,9.49044,True,2
525,1.05,1.9412661,9.825345,True,2
526,1.052,2.0718014,10.390894,True,2
527,1.054,2.1597967,10.713388,True,2
528,1.056,2.2065918,10.896108,True,2
529,1.058,2.268786,11.02364,True,2
530,1.06,2.3166468,10.984223,True,3
531,1.062,2.2972457,10.798964,True,3
532,1.064,2.2433035,10.421712,True,3
533,1.066,2.1934354,10.117598,True,3
534,1.068,2.1526244,9.831185,True,3
535,1.07,2.1630018,9.686871,True,3
536,1.072,2.2123134,9.584084,True,3
537,1.074,2.2473447,9.536351,True,3
538,1.076,2.2672553,9.547195,True,3
539,1.078,2.244725,9.616472,True,3
540,1.08,2.1992211,9.774125,True,3
541,1.082,2.1787913,9.920277,True,3
542,1.084,2.1804385,10.030281,True,3
543,1.086,2.1792657,10.08606,True,3
544,1.088,2.175069,10.083047,True,3
545,1.09,2.1854463,10.062537,True,3
546,1.092,2.2003977,9.997477,True,3
547,1.094,2.217358,9.95729,True,1
548,1.096,2.247858,9.926779,True,1
549,1.098,2.2791398,9.8873205,True,1
550,1.1,2.2985935,9.870255,True,1
551,1.102,2.3287764,9.860238,True,1
552,1.104,2.3479965,9.852313,True,1
553,1.106,2.3692589,9.862508,True,1
554,1.108,2.3819406,9.870931,True,1
555,1.11,2.3872967,9.875096,True,1
556,1.112,2.3907855,9.871998,True,1
557,1.114,2.4122403,9.866569,True,1
558,1.116,2.4134889,9.855022,True,1
559,1.118,2.419158,9.869003,True,1
560,1.12,2.4056883,9.881285,True,1
561,1.122,2.4080727,9.89047,True,1
562,1.124,2.3993251,9.887459,True,1
563,1.126,2.403133,9.874971,True,1
564,1.128,2.410309,9.868738,True,1
565,1.13,2.3951457,9.868624,True,1
566,1.132,2.39091,9.864127,True,1
567,1.134,2.3931096,9.8849,True,1
568,1.136,2.3900564,9.883961,True,1
569,1.138,2.3973472,9.872525,True,1
570,1.14,2.40175,9.867061,True,1
571,1.142,2.4189556,9.849867,True,1
572,1.144,2.4163342,9.840997,True,1
573,1.146,2.4168591,9.838278,True,1
574,1.148,2.421653,9.827301,True,1
575,1.15,2.4097607,9.813163,True,1
576,1.152,2.410529,9.794989,True,1
577,1.154,2.4203422,9.783263,True,1
578,1.156,2.4141424,9.780231,True,1
579,1.158,2.4108849,9.773676,True,1
580,1.16,2.4130707,9.768847,True,1
581,1.162,2.4222734,9.732692,True,1
582,1.164,2.416688,9.7181,True,1
583,1.166,2.4053247,9.728863,True,1
584,1.168,2.3933585,9.744103,True,1
585,1.17,2.3792841,9.757272,True,1
586,1.172,2.3602526,9.756169,True,1
587,1.174,2.3555832,9.756696,True,1
588,1.176,2.3627205,9.736883,True,1
589,1.178,2.364041,9.726657,True,1
590,1.18,2.376194,9.723713,True,1
591,1.182,2.3736637,9.743581,True,1
592,1.184,2.3630278,9.754761,True,1
593,1.186,2.3280277,9.771232,True,1
594,1.188,2.314315,9.760526,True,1
595,1.19,2.2932627,9.758623,True,1
596,1.192,2.263187,9.75599,True,1
597,1.194,2.2325099,9.763445,True,1
598,1.196,2.2060883,9.765652,True,1
599,1.198,2.18475,9.748826,True,1
600,1.2,2.178846,9.7449045,True,1
601,1.202,2.175028,9.721855,True,1
602,1.204,2.1685793,9.693998,True,1
603,1.206,2.1514418,9.679523,True,1
604,1.208,2.1509304,9.685665,True,1
605,1.21,2.157072,9.701671,True,1
606,1.212,2.1523578,9.695656,True,1
607,1.214,2.13496,9.695226,True,1
608,1.216,2.1240401,9.685201,True,1
609,1.218,2.1218035,9.691238,True,1
610,1.22,2.140131,9.687791,True,1
611,1.222,2.1478984,9.679523,True,1
612,1.224,2.1472335,9.677478,True,1
613,1.226,2.1416345,9.670511,True,1
614,1.228,2.1411638,9.6587515,True,1
615,1.23,2.1445827,9.664368,True,1
616,1.232,2.1522355,9.666074,True,1
617,1.234,2.1610277,9.66849,True,1
618,1.236,2.1645963,9.663578,True,1
619,1.238,2.167212,9.663071,True,1
620,1.24,2.158229,9.676561,True,1
621,1.242,2.1750088,9.684527,True,1
622,1.244,2.180808,9.679854,True,1
623,1.246,2.2013156,9.680103,True,1
624,1.248,2.217327,9.672957,True,1
625,1.25,2.216096,9.666404,True,1
626,1.252,2.2103765,9.689457,True,1
627,1.254,2.1913447,9.68246,True,1
628,1.256,2.1945791,9.668922,True,1
629,1.258,2.1956778,9.662515,True,1
630,1.26,2.1871734,9.665869,True,1
631,1.262,2.198875,9.666437,True,1
632,1.264,2.2049856,9.671069,True,1
633,1.266,2.2076266,9.65951,True,1
634,1.268,2.2092738,9.647217,True,1
635,1.27,2.2048495,9.663705,True,1
636,1.272,2.1979978,9.685725,True,1
637,1.274,2.1866481,9.689202,True,1
638,1.276,2.1884334,9.712865,True,1
639,1.278,2.2235425,9.729327,True,1
640,1.28,2.2576053,9.709827,True,1
641,1.282,2.287584,9.726836,True,1
642,1.284,2.2485173,9.758269,True,2
643,1.286,2.1324744,9.8598175,True,2
644,1.288,1.930315,10.007146,True,2
645,1.29,1.7516173,10.173553,True,2
646,1.292,1.5715737,10.352148,True,2
647,1.294,1.4822093,10.456516,True,2
648,1.296,1.4521528,10.480906,True,2
649,1.298,1.4352021,10.484429,True,2
650,1.3,1.4473414,10.442021,True,3
651,1.302,1.5028104,10.378231,True,3
652,1.304,1.572867,10.2858095,True,3
653,1.306,1.6590576,10.196753,True,3
654,1.308,1.7263721,10.14492,True,3
655,1.31,1.7605186,10.112045,True,3
656,1.312,1.7823098,10.080739,True,3
657,1.314,1.8084923,10.058489,True,1
658,1.316,1.8326854,10.069961,True,1
