,t,x,y,status,evt
146,0.292,0.5308753,0.5296404,False,0.0
147,0.294,0.5487614,0.5511827,False,0.0
148,0.296,0.5329096,0.5559717,False,0.0
149,0.298,0.55527645,0.5440648,False,0.0
150,0.3,0.5664356,0.51355904,False,0.0
151,0.302,0.5853213,0.52605814,False,0.0
152,0.304,0.5753893,0.49932814,False,0.0
153,0.306,0.5861206,0.53340644,False,0.0
154,0.308,0.6304304,0.5430992,False,0.0
155,0.31,0.6569299,0.5702337,False,0.0
156,0.312,0.6209885,0.53537846,False,0.0
157,0.314,0.5738724,0.53299224,False,0.0
158,0.316,0.58302647,0.5544587,False,0.0
159,0.318,0.5710525,0.5010327,False,0.0
160,0.32,0.5451597,0.5224486,False,0.0
161,0.322,0.6106812,0.536487,False,0.0
162,0.324,0.615794,0.5204251,False,0.0
163,0.326,0.6129021,0.5134443,False,0.0
164,0.328,0.66089725,0.4674202,False,0.0
165,0.33,0.70127666,0.4743825,False,0.0
166,0.332,0.72070104,0.5633356,False,0.0
167,0.334,0.7127936,0.5274924,False,0.0
168,0.336,0.7069748,0.5592059,False,0.0
169,0.338,0.7066792,0.54858935,False,0.0
170,0.34,0.67838466,0.47945252,False,0.0
171,0.342,0.6605491,0.45323208,False,0.0
172,0.344,0.6449501,0.4039777,False,0.0
173,0.346,0.65299755,0.46754175,False,0.0
174,0.348,0.6433826,0.43653908,False,0.0
175,0.35,0.6290029,0.3758047,False,0.0
176,0.352,0.6277524,0.4042772,False,0.0
177,0.354,0.6606036,0.42976835,False,0.0
178,0.356,0.67933565,0.46609873,False,0.0
179,0.358,0.658301,0.45607728,False,0.0
180,0.36,0.6373927,0.4773337,False,0.0
181,0.362,0.61534476,0.4262347,False,0.0
182,0.364,0.60325605,0.37870437,False,0.0
183,0.366,0.6139523,0.36219224,False,0.0
184,0.368,0.6474666,0.41683462,False,0.0
185,0.37,0.649353,0.4997589,False,0.0
186,0.372,0.63947165,0.4575242,False,0.0
187,0.374,0.59630734,0.46342853,False,0.0
188,0.376,0.5981296,0.4578519,False,0.0
189,0.378,0.6602224,0.46097133,False,0.0
190,0.38,0.6301581,0.4882118,False,0.0
191,0.382,0.6970331,0.55809736,False,0.0
192,0.384,0.6687289,0.5253483,False,0.0
193,0.386,0.6720272,0.53931665,False,0.0
194,0.388,0.6823987,0.57617307,False,0.0
195,0.39,0.7404658,0.57923514,False,0.0
196,0.392,0.73511964,0.6029954,False,0.0
197,0.394,0.78051263,0.57491773,False,0.0
198,0.396,0.75266737,0.6017906,False,0.0
199,0.398,0.7151312,0.5804652,False,0.0
200,0.4,0.6921751,0.52339184,False,0.0
201,0.402,0.70430464,0.54898703,False,0.0
202,0.404,0.734227,0.5469674,False,0.0
203,0.406,0.7416638,0.56551474,False,0.0
204,0.408,0.76022476,0.4608984,False,0.0
205,0.41,0.7914948,0.56254214,False,0.0
206,0.412,0.7747834,0.48093736,False,0.0
207,0.414,0.7851315,0.49339268,False,0.0
208,0.416,0.77953446,0.5363985,False,0.0
209,0.418,0.76856005,0.5148455,False,0.0
210,0.42,0.7969402,0.5285338,False,0.0
211,0.422,0.7549233,0.52644414,False,0.0
212,0.424,0.74072057,0.5000195,False,0.0
213,0.426,0.7515316,0.47337314,False,0.0
214,0.428,0.7318563,0.46750674,False,0.0
215,0.43,0.73682326,0.44827387,False,0.0
216,0.432,0.71983176,0.41403413,False,0.0
217,0.434,0.7395907,0.40740925,False,0.0
218,0.436,0.72485316,0.42059776,False,0.0
219,0.438,0.72882247,0.43494534,False,0.0
220,0.44,0.70388067,0.4206104,False,0.0
221,0.442,0.6712026,0.4255618,False,0.0
222,0.444,0.71022457,0.40726632,False,0.0
223,0.446,0.7175758,0.4484839,False,0.0
224,0.448,0.67890006,0.4396138,False,0.0
225,0.45,0.7218621,0.4525757,False,0.0
226,0.452,0.6868464,0.45369396,False,0.0
227,0.454,0.67331463,0.43015343,False,0.0
228,0.456,0.6940771,0.4320846,False,0.0
229,0.458,0.6798841,0.45570487,False,0.0
230,0.46,0.72450507,0.4929522,False,0.0
231,0.462,0.78383434,0.5101304,True,0.0
232,0.464,0.6642053,0.57183623,True,2.0
233,0.466,0.44097415,0.4145213,True,2.0
234,0.468,0.23566411,0.09488272,True,2.0
235,0.47,0.14898348,-0.070417434,True,2.0
236,0.472,-0.23014775,-0.8559515,True,2.0
237,0.474,-0.39051595,-1.029832,True,2.0
238,0.476,-1.1861434,-1.7039781,True,2.0
239,0.478,-1.2387905,-2.2100897,True,2.0
240,0.48,-1.4167278,-3.2300382,True,2.0
241,0.482,-1.534765,-3.5492373,True,2.0
242,0.484,-2.2618237,-3.6799817,True,2.0
243,0.486,-2.537306,-4.317144,True,2.0
244,0.488,-3.0726435,-4.582886,True,2.0
245,0.49,-3.1706448,-4.8741126,True,2.0
246,0.492,-3.1992486,-5.065821,True,2.0
247,0.494,-3.2484515,-5.4101477,True,2.0
248,0.496,-3.565064,-5.5312824,True,2.0
249,0.498,-3.702614,-5.5639896,True,2.0
250,0.5,-3.7484398,-5.541361,True,2.0
251,0.502,-3.8083234,-5.5009866,True,2.0
252,0.504,-3.8400369,-5.445659,True,3.0
253,0.506,-3.813893,-5.393952,True,3.0
254,0.508,-3.7859526,-5.303396,True,3.0
255,0.51,-3.735303,-5.3411255,True,3.0
256,0.512,-3.5907078,-5.3591733,True,3.0
257,0.514,-3.542836,-5.4340324,True,3.0
258,0.516,-3.5634897,-5.462384,True,3.0
259,0.518,-3.4641593,-5.593648,True,3.0
260,0.52,-3.4839842,-5.7061286,True,3.0
261,0.522,-3.5331461,-5.73702,True,3.0
262,0.524,-3.624963,-5.788189,True,1.0
263,0.526,-3.608726,-5.7948613,True,1.0
264,0.528,-3.6442697,-5.8136477,True,1.0
265,0.53,-3.651974,-5.846113,True,1.0
266,0.532,-3.655456,-5.793625,True,1.0
267,0.534,-3.6307564,-5.7683797,True,1.0
268,0.536,-3.5900505,-5.709461,True,1.0
269,0.538,-3.5811481,-5.695005,True,1.0
270,0.54,-3.564535,-5.7497144,True,1.0
271,0.542,-3.5387259,-5.752668,True,1.0
272,0.544,-3.5411062,-5.7387595,True,1.0
273,0.546,-3.501672,-5.7483883,True,1.0
274,0.548,-3.532942,-5.705112,True,1.0
275,0.55,-3.5397673,-5.655319,True,1.0
276,0.552,-3.5729918,-5.636211,True,1.0
277,0.554,-3.6368768,-5.632741,True,1.0
278,0.556,-3.6111348,-5.67843,True,1.0
279,0.558,-3.5768754,-5.7384186,True,1.0
280,0.56,-3.569426,-5.747774,True,1.0
281,0.562,-3.537591,-5.751795,True,1.0
282,0.564,-3.5515924,-5.7323136,True,1.0
283,0.566,-3.5401115,-5.723443,True,1.0
284,0.568,-3.5309768,-5.703955,True,1.0
285,0.57,-3.5321136,-5.6836267,True,1.0
286,0.572,-3.5630276,-5.672086,True,1.0
287,0.574,-3.539707,-5.6609817,True,1.0
288,0.576,-3.5742402,-5.6615453,True,1.0
289,0.578,-3.5359213,-5.6617875,True,1.0
290,0.58,-3.555906,-5.638413,True,1.0
291,0.582,-3.4668517,-5.6183834,True,1.0
292,0.584,-3.4963024,-5.679758,True,1.0
293,0.586,-3.4870753,-5.6543317,True,1.0
294,0.588,-3.5257123,-5.66961,True,1.0
295,0.59,-3.5891967,-5.663623,True,1.0
296,0.592,-3.6402256,-5.630915,True,1.0
297,0.594,-3.6520245,-5.607569,True,1.0
298,0.596,-3.6673417,-5.633012,True,1.0
299,0.598,-3.6573427,-5.5809255,True,1.0
300,0.6,-3.5752692,-5.5925107,True,1.0
301,0.602,-3.5310624,-5.6264033,True,1.0
302,0.604,-3.5165455,-5.605046,True,1.0
303,0.606,-3.5292907,-5.610711,True,1.0
304,0.608,-3.5787551,-5.5756297,True,1.0
305,0.61,-3.59165,-5.5644073,True,1.0
306,0.612,-3.6398435,-5.5698495,True,1.0
307,0.614,-3.7070305,-5.607859,True,1.0
308,0.616,-3.698462,-5.612065,True,1.0
309,0.618,-3.71311,-5.6451674,True,1.0
310,0.62,-3.6860037,-5.717739,True,1.0
311,0.622,-3.640213,-5.692115,True,1.0
312,0.624,-3.6603415,-5.613617,True,1.0
313,0.626,-3.7528048,-5.6751323,True,1.0
314,0.628,-3.7876728,-5.619056,True,1.0
315,0.63,-3.8290985,-5.6527896,True,1.0
316,0.632,-3.840167,-5.648424,True,1.0
317,0.634,-3.827419,-5.6242433,True,1.0
318,0.636,-3.8089447,-5.6518555,True,1.0
319,0.638,-3.813791,-5.7097096,True,1.0
320,0.64,-3.7984877,-5.7605286,True,1.0
321,0.642,-3.8301146,-5.7141833,True,1.0
322,0.644,-3.8545089,-5.705915,True,1.0
323,0.646,-3.8528295,-5.708467,True,1.0
324,0.648,-3.8583236,-5.672688,True,1.0
325,0.65,-3.8573327,-5.694613,True,1.0
326,0.652,-3.815697,-5.7094426,True,1.0
327,0.654,-3.7988222,-5.691799,True,1.0
328,0.656,-3.765155,-5.7247176,True,1.0
329,0.658,-3.727971,-5.643291,True,1.0
330,0.66,-3.7241564,-5.652286,True,1.0
331,0.662,-3.762348,-5.6529994,True,1.0
332,0.664,-3.750613,-5.5900283,True,1.0
333,0.666,-3.7899957,-5.5773754,True,1.0
334,0.668,-3.7556412,-5.5412745,True,1.0
335,0.67,-3.774886,-5.5468698,True,1.0
336,0.672,-3.731144,-5.545662,True,1.0
337,0.674,-3.735366,-5.509166,True,1.0
338,0.676,-3.7674363,-5.5335445,True,1.0
339,0.678,-3.8086607,-5.569878,True,1.0
340,0.68,-3.778509,-5.473916,True,1.0
341,0.682,-3.778573,-5.529361,True,1.0
342,0.684,-3.730896,-5.4188466,True,1.0
343,0.686,-3.7290602,-5.474011,True,1.0
344,0.688,-3.7088373,-5.4667788,True,1.0
345,0.69,-3.7471776,-5.4524527,True,1.0
346,0.692,-3.7886286,-5.455817,True,1.0
347,0.694,-3.7659485,-5.4398093,True,1.0
348,0.696,-3.7451415,-5.5170045,True,1.0
349,0.698,-3.734942,-5.534239,True,1.0
350,0.7,-3.7543597,-5.5475225,True,1.0
351,0.702,-3.7753701,-5.5274334,True,1.0
352,0.704,-3.7925735,-5.537722,True,1.0
353,0.706,-3.790974,-5.5213633,True,1.0
354,0.708,-3.7384348,-5.518164,True,1.0
355,0.71,-3.6986341,-5.495726,True,1.0
356,0.712,-3.7352679,-5.491198,True,1.0
357,0.714,-3.7572398,-5.563961,True,1.0
358,0.716,-3.7962122,-5.5627503,True,1.0
359,0.718,-3.7868063,-5.599186,True,1.0
360,0.72,-3.7856143,-5.6026015,True,1.0
361,0.722,-3.8305063,-5.5690403,True,1.0
362,0.724,-3.823513,-5.5515666,True,1.0
363,0.726,-3.7873607,-5.4860873,True,1.0
364,0.728,-3.766391,-5.5109344,True,1.0
365,0.73,-3.7257822,-5.5729847,True,1.0
366,0.732,-3.7171113,-5.632244,True,1.0
367,0.734,-3.723007,-5.616835,True,1.0
368,0.736,-3.6937497,-5.582088,True,1.0
369,0.738,-3.7253106,-5.5489726,True,1.0
370,0.74,-3.7260427,-5.558589,True,1.0
371,0.742,-3.7189794,-5.571621,True,1.0
372,0.744,-3.7613094,-5.559899,True,1.0
373,0.746,-3.7829382,-5.5986633,True,1.0
374,0.748,-3.7571826,-5.632566,True,1.0
375,0.75,-3.7776425,-5.5997944,True,1.0
376,0.752,-3.7695045,-5.600645,True,1.0
377,0.754,-3.704841,-5.541619,True,1.0
378,0.756,-3.7321162,-5.526904,True,1.0
379,0.758,-3.7024925,-5.5301447,True,1.0
380,0.76,-3.684414,-5.5652866,True,1.0
381,0.762,-3.6536212,-5.4429927,True,1.0
382,0.764,-3.6643944,-5.5248904,True,1.0
383,0.766,-3.7347515,-5.5230646,True,1.0
384,0.768,-3.7204952,-5.561903,True,1.0
385,0.77,-3.7749305,-5.5672846,True,1.0
386,0.772,-3.7533367,-5.508806,True,1.0
387,0.774,-3.7250557,-5.476302,True,1.0
388,0.776,-3.7393138,-5.460727,True,1.0
389,0.778,-3.7261264,-5.46407,True,1.0
390,0.78,-3.7315454,-5.451382,True,1.0
391,0.782,-3.720505,-5.491692,True,1.0
392,0.784,-3.7589037,-5.4956436,True,1.0
393,0.786,-3.7571125,-5.503539,True,1.0
394,0.788,-3.73181,-5.4926414,True,1.0
395,0.79,-3.720687,-5.4387226,True,1.0
396,0.792,-3.7382598,-5.41646,True,1.0
397,0.794,-3.7622905,-5.434265,True,1.0
398,0.796,-3.7708552,-5.4615207,True,1.0
399,0.798,-3.7713141,-5.4600234,True,1.0
400,0.8,-3.7425451,-5.4799476,True,1.0
401,0.802,-3.729695,-5.491453,True,1.0
402,0.804,-3.6626704,-5.511011,True,1.0
403,0.806,-3.6863256,-5.506862,True,1.0
404,0.808,-3.653309,-5.465561,True,1.0
405,0.81,-3.6700118,-5.41695,True,1.0
406,0.812,-3.6926858,-5.413908,True,1.0
407,0.814,-3.7037673,-5.432022,True,1.0
408,0.816,-3.7287226,-5.419417,True,1.0
409,0.818,-3.7118032,-5.445376,True,1.0
410,0.82,-3.6616347,-5.3776317,True,1.0
411,0.822,-3.621264,-5.402427,True,1.0
412,0.824,-3.6026974,-5.438028,True,1.0
413,0.826,-3.6479814,-5.4289346,True,1.0
414,0.828,-3.7169402,-5.4374423,True,1.0
415,0.83,-3.6698105,-5.444748,True,1.0
416,0.832,-3.663174,-5.4364986,True,1.0
417,0.834,-3.6643205,-5.430802,True,1.0
418,0.836,-3.6347578,-5.386709,True,1.0
419,0.838,-3.6455505,-5.395191,True,1.0
420,0.84,-3.6316035,-5.3551364,True,1.0
421,0.842,-3.6402674,-5.368544,True,1.0
422,0.844,-3.6486154,-5.3334436,True,1.0
423,0.846,-3.629609,-5.323037,True,1.0
424,0.848,-3.6747336,-5.295756,True,1.0
425,0.85,-3.649151,-5.3455963,True,1.0
426,0.852,-3.6193075,-5.363127,True,1.0
427,0.854,-3.6228793,-5.376838,True,1.0
428,0.856,-3.651311,-5.339326,True,1.0
429,0.858,-3.6696959,-5.3183594,True,1.0
430,0.86,-3.631827,-5.3188787,True,1.0
431,0.862,-3.5724432,-5.300962,True,1.0
432,0.864,-3.5514066,-5.3231645,True,1.0
433,0.866,-3.523788,-5.287385,True,1.0
434,0.868,-3.5201046,-5.323655,True,1.0
435,0.87,-3.5448723,-5.3386273,True,1.0
436,0.872,-3.5216982,-5.331828,True,1.0
437,0.874,-3.5609245,-5.335696,True,1.0
438,0.876,-3.5610964,-5.349582,True,1.0
439,0.878,-3.5758653,-5.3266535,True,1.0
440,0.88,-3.6008654,-5.299694,True,1.0
441,0.882,-3.5895505,-5.259932,True,1.0
442,0.884,-3.584749,-5.307268,True,1.0
443,0.886,-3.5390253,-5.342913,True,1.0
444,0.888,-3.5235264,-5.380942,True,1.0
445,0.89,-3.5142741,-5.3527594,True,1.0
446,0.892,-3.4915047,-5.2730055,True,1.0
447,0.894,-3.5388532,-5.299643,True,1.0
448,0.896,-3.5249324,-5.345013,True,1.0
449,0.898,-3.5039911,-5.374375,True,1.0
450,0.9,-3.4849217,-5.3834815,True,1.0
451,0.902,-3.4965193,-5.353071,True,1.0
452,0.904,-3.5041983,-5.3357153,True,1.0
453,0.906,-3.516708,-5.3622923,True,1.0
454,0.908,-3.500082,-5.3463225,True,1.0
455,0.91,-3.444274,-5.3599157,True,1.0
456,0.912,-3.4869635,-5.362184,True,1.0
457,0.914,-3.52439,-5.375028,True,1.0
458,0.916,-3.5322576,-5.3591223,True,1.0
459,0.918,-3.553826,-5.340383,True,1.0
460,0.92,-3.57686,-5.3162184,True,1.0
461,0.922,-3.634048,-5.288596,True,1.0
462,0.924,-3.596057,-5.3581915,True,1.0
463,0.926,-3.524355,-5.315651,True,1.0
464,0.928,-3.5456433,-5.2662635,True,1.0
465,0.93,-3.55178,-5.299009,True,1.0
466,0.932,-3.5357912,-5.306586,True,1.0
467,0.934,-3.5606248,-5.2939143,True,1.0
468,0.936,-3.5549026,-5.312863,True,1.0
469,0.938,-3.5397098,-5.3099732,True,1.0
470,0.94,-3.5436325,-5.3335586,True,1.0
471,0.942,-3.528784,-5.2964635,True,1.0
472,0.944,-3.5137577,-5.328256,True,1.0
473,0.946,-3.5108104,-5.2785816,True,1.0
474,0.948,-3.480891,-5.3135066,True,1.0
475,0.95,-3.493215,-5.328546,True,1.0
476,0.952,-3.5279236,-5.334387,True,1.0
477,0.954,-3.5130985,-5.3041162,True,1.0
478,0.956,-3.5429509,-5.37015,True,1.0
479,0.958,-3.5585353,-5.339482,True,1.0
480,0.96,-3.5303867,-5.361031,True,1.0
481,0.962,-3.5386267,-5.3383026,True,1.0
482,0.964,-3.5398889,-5.2982764,True,1.0
483,0.966,-3.5508652,-5.275965,True,1.0
484,0.968,-3.5870204,-5.2636123,True,1.0
485,0.97,-3.513955,-5.2636185,True,1.0
486,0.972,-3.5768375,-5.2863054,True,1.0
487,0.974,-3.5713212,-5.3178654,True,1.0
488,0.976,-3.547271,-5.345341,True,1.0
489,0.978,-3.5872178,-5.370236,True,1.0
490,0.98,-3.5818813,-5.3459144,True,1.0
491,0.982,-3.5957067,-5.3413424,True,1.0
492,0.984,-3.6231475,-5.33749,True,1.0
493,0.986,-3.5796,-5.274076,True,1.0
494,0.988,-3.5687795,-5.313491,True,1.0
495,0.99,-3.5347905,-5.320335,True,1.0
496,0.992,-3.5516682,-5.3247895,True,1.0
497,0.994,-3.5563524,-5.319465,True,1.0
498,0.996,-3.6141422,-5.318232,True,1.0
499,0.998,-3.623944,-5.3068824,True,1.0
500,1.0,-3.6188204,-5.288784,True,1.0
501,1.002,-3.573683,-5.29263,True,1.0
502,1.004,-3.5696652,-5.294558,True,1.0
503,1.006,-3.5940177,-5.319803,True,1.0
504,1.008,-3.6183264,-5.3378887,True,1.0
505,1.01,-3.5848987,-5.3133793,True,1.0
506,1.012,-3.5586529,-5.335333,True,1.0
507,1.014,-3.5730298,-5.319889,True,1.0
508,1.016,-3.5810401,-5.3101482,True,1.0
509,1.018,-3.5895224,-5.3149757,True,1.0
510,1.02,-3.5637093,-5.2973075,True,1.0
511,1.022,-3.5640984,-5.2891407,True,1.0
512,1.024,-3.585667,-5.285059,True,1.0
513,1.026,-3.6086435,-5.2624207,True,1.0
514,1.028,-3.624855,-5.257775,True,1.0
515,1.03,-3.6386201,-5.2466035,True,1.0
516,1.032,-3.6518972,-5.2401514,True,1.0
517,1.034,-3.6433704,-5.2901063,True,1.0
518,1.036,-3.6645625,-5.23238,True,1.0
519,1.038,-3.620557,-5.2434144,True,1.0
520,1.04,-3.6185267,-5.2139277,True,1.0
521,1.042,-3.6604269,-5.2911453,True,1.0
522,1.044,-3.6197598,-5.28114,True,1.0
523,1.046,-3.6241317,-5.2752776,True,1.0
524,1.048,-3.5851912,-5.225236,True,1.0
525,1.05,-3.567849,-5.230541,True,1.0
526,1.052,-3.6257505,-5.2519217,True,1.0
527,1.054,-3.605212,-5.231628,True,1.0
528,1.056,-3.636797,-5.180408,True,1.0
529,1.058,-3.5896974,-5.112252,True,2.0
530,1.06,-3.5545611,-5.066194,True,2.0
531,1.062,-3.6742396,-5.1154833,True,2.0
532,1.064,-4.0310917,-5.186895,True,2.0
533,1.066,-4.560136,-5.171454,True,2.0
534,1.068,-4.69276,-5.209215,True,2.0
535,1.07,-4.687321,-5.1591105,True,2.0
536,1.072,-4.7126746,-5.1481304,True,2.0
537,1.074,-4.7233677,-5.166885,True,3.0
538,1.076,-4.666549,-5.1591964,True,3.0
539,1.078,-4.594931,-5.1154127,True,3.0
540,1.08,-4.5381,-5.1601872,True,3.0
541,1.082,-4.4581704,-5.1935225,True,3.0
542,1.084,-4.463575,-5.171645,True,3.0
543,1.086,-4.4393587,-5.1734934,True,1.0
544,1.088,-4.412055,-5.136363,True,1.0
545,1.09,-4.464285,-5.12964,True,1.0
546,1.092,-4.469523,-5.166114,True,1.0
547,1.094,-4.507498,-5.1122904,True,1.0
548,1.096,-4.5444145,-5.1284328,True,1.0
549,1.098,-4.540451,-5.136908,True,1.0
550,1.1,-4.544119,-5.167758,True,1.0
551,1.102,-4.4864044,-5.161927,True,1.0
552,1.104,-4.4673915,-5.1420317,True,1.0
553,1.106,-4.479656,-5.1340914,True,1.0
554,1.108,-4.4721746,-5.123685,True,1.0
555,1.11,-4.4619207,-5.130663,True,1.0
556,1.112,-4.4428153,-5.1709313,True,1.0
557,1.114,-4.423711,-5.163922,True,1.0
558,1.116,-4.3650727,-5.203075,True,1.0
559,1.118,-4.355386,-5.174169,True,1.0
560,1.12,-4.4245677,-5.122436,True,1.0
561,1.122,-4.4587984,-5.1738505,True,1.0
562,1.124,-4.4987736,-5.1900144,True,1.0
563,1.126,-4.522037,-5.2039833,True,1.0
