,t,x,y,status,evt
253,0.506,-6.9839234,0.67349553,True,2.0
254,0.508,-7.4023986,0.7963538,True,2.0
255,0.51,-8.054065,0.8292303,True,2.0
256,0.512,-8.185153,0.83781743,True,2.0
257,0.514,-8.266363,0.7935378,True,2.0
258,0.516,-8.36594,0.765568,True,2.0
259,0.518,-8.314683,0.7368787,True,3.0
260,0.52,-8.170542,0.67208165,True,3.0
261,0.522,-7.5817757,0.5615065,True,3.0
262,0.524,-7.2725525,0.45327973,True,3.0
263,0.526,-6.9911494,0.35305372,True,3.0
264,0.528,-6.806228,0.2541599,True,3.0
265,0.53,-6.7569737,0.17900403,True,3.0
266,0.532,-6.737076,0.12240617,True,3.0
267,0.534,-6.754702,0.11062277,True,3.0
268,0.536,-6.8523154,0.11688689,True,3.0
269,0.538,-7.0604143,0.17822027,True,3.0
270,0.54,-7.212796,0.25998452,True,3.0
271,0.542,-7.434666,0.3493674,True,3.0
272,0.544,-7.574903,0.43911007,True,3.0
273,0.546,-7.7215595,0.49953914,True,3.0
274,0.548,-7.835317,0.518985,True,3.0
275,0.55,-7.888357,0.53724545,True,3.0
276,0.552,-7.909068,0.5351616,True,3.0
277,0.554,-7.8762236,0.54129833,True,3.0
278,0.556,-7.820396,0.55428946,True,3.0
279,0.558,-7.734506,0.5310193,True,3.0
280,0.56,-7.6705947,0.5337818,True,3.0
281,0.562,-7.638428,0.5173436,True,3.0
282,0.564,-7.5942507,0.49958,True,3.0
283,0.566,-7.5648785,0.48595196,True,1.0
284,0.568,-7.482668,0.48337418,True,1.0
285,0.57,-7.47535,0.47832066,True,1.0
286,0.572,-7.470057,0.46456236,True,1.0
287,0.574,-7.4583216,0.43449026,True,1.0
288,0.576,-7.4704394,0.41771755,True,1.0
289,0.578,-7.462247,0.41991904,True,1.0
290,0.58,-7.455731,0.44128338,True,1.0
291,0.582,-7.4625726,0.4570487,True,1.0
292,0.584,-7.476516,0.48598114,True,1.0
293,0.586,-7.506193,0.45144483,True,1.0
294,0.588,-7.5169086,0.43616277,True,1.0
295,0.59,-7.5282393,0.4408526,True,1.0
296,0.592,-7.523444,0.3961461,True,1.0
297,0.594,-7.4897294,0.4084614,True,1.0
298,0.596,-7.4831085,0.4024773,True,1.0
299,0.598,-7.501229,0.38569778,True,1.0
300,0.6,-7.5026245,0.39596134,True,1.0
301,0.602,-7.511202,0.39617428,True,1.0
302,0.604,-7.530664,0.4117393,True,1.0
303,0.606,-7.5176325,0.39696193,True,1.0
304,0.608,-7.5386076,0.4102963,True,1.0
305,0.61,-7.51082,0.427069,True,1.0
306,0.612,-7.487681,0.425801,True,1.0
307,0.614,-7.4648666,0.40920332,True,1.0
308,0.616,-7.46905,0.38326,True,1.0
309,0.618,-7.5020924,0.36712807,True,1.0
310,0.62,-7.515764,0.3702825,True,1.0
311,0.622,-7.4975457,0.37644842,True,1.0
312,0.624,-7.4838185,0.3715087,True,1.0
313,0.626,-7.4480715,0.383471,True,1.0
314,0.628,-7.4529657,0.40568522,True,1.0
315,0.63,-7.472743,0.39931315,True,1.0
316,0.632,-7.478141,0.39997923,True,1.0
317,0.634,-7.4963536,0.39334172,True,1.0
318,0.636,-7.4891014,0.3809535,True,1.0
319,0.638,-7.507531,0.36032525,True,1.0
320,0.64,-7.526477,0.35476223,True,1.0
321,0.642,-7.5190697,0.34827736,True,1.0
322,0.644,-7.5179443,0.3384572,True,1.0
323,0.646,-7.51665,0.35931787,True,1.0
324,0.648,-7.50366,0.39065307,True,1.0
325,0.65,-7.5123844,0.3931667,True,1.0
326,0.652,-7.5102973,0.38863537,True,1.0
327,0.654,-7.4969077,0.39733142,True,1.0
328,0.656,-7.5066547,0.37690642,True,1.0
329,0.658,-7.520461,0.3754731,True,1.0
330,0.66,-7.5293097,0.3644482,True,1.0
331,0.662,-7.5363097,0.34751597,True,1.0
332,0.664,-7.5272384,0.33566257,True,1.0
333,0.666,-7.5430303,0.337409,True,1.0
334,0.668,-7.5458245,0.33903384,True,1.0
335,0.67,-7.5333695,0.33533487,True,1.0
336,0.672,-7.5394907,0.33404452,True,1.0
337,0.674,-7.535753,0.3363481,True,1.0
338,0.676,-7.524084,0.33030665,True,1.0
339,0.678,-7.532579,0.3164618,True,1.0
340,0.68,-7.53857,0.3345317,True,1.0
341,0.682,-7.5781975,0.33147645,True,1.0
342,0.684,-7.579902,0.35687134,True,1.0
343,0.686,-7.582585,0.3850735,True,1.0
344,0.688,-7.56645,0.40789738,True,1.0
345,0.69,-7.5639997,0.40931123,True,1.0
346,0.692,-7.596343,0.38603908,True,1.0
347,0.694,-7.6133394,0.37315008,True,1.0
348,0.696,-7.6260524,0.36177507,True,1.0
349,0.698,-7.6454,0.3516078,True,1.0
350,0.7,-7.6603312,0.35096407,True,1.0
351,0.702,-7.6717005,0.35673422,True,1.0
352,0.704,-7.64981,0.35969707,True,1.0
353,0.706,-7.663792,0.36758024,True,1.0
354,0.708,-7.6761384,0.36645907,True,1.0
355,0.71,-7.719466,0.32385096,True,1.0
356,0.712,-7.7240644,0.31172723,True,1.0
357,0.714,-7.740588,0.28704607,True,1.0
358,0.716,-7.765155,0.31353685,True,1.0
359,0.718,-7.7715473,0.33750135,True,1.0
360,0.72,-7.805497,0.32441205,True,1.0
361,0.722,-7.8404574,0.31551275,True,1.0
362,0.724,-7.8537064,0.29764023,True,1.0
363,0.726,-7.892305,0.28472304,True,1.0
364,0.728,-7.907848,0.31388786,True,1.0
365,0.73,-7.9177866,0.31977957,True,1.0
366,0.732,-7.94537,0.3377435,True,1.0
367,0.734,-7.953575,0.32767537,True,1.0
368,0.736,-7.977998,0.31435657,True,1.0
369,0.738,-7.996335,0.31140828,True,1.0
370,0.74,-8.015747,0.2965862,True,1.0
371,0.742,-8.019057,0.29099107,True,1.0
372,0.744,-8.063726,0.28142276,True,1.0
373,0.746,-8.055712,0.3139579,True,1.0
374,0.748,-8.062748,0.32044178,True,1.0
375,0.75,-8.080734,0.30973577,True,1.0
376,0.752,-8.06363,0.3037585,True,1.0
377,0.754,-8.050401,0.3110485,True,1.0
378,0.756,-8.028872,0.29472503,True,1.0
379,0.758,-8.01791,0.31320915,True,1.0
380,0.76,-8.015825,0.32487392,True,1.0
381,0.762,-8.0422125,0.33229518,True,1.0
382,0.764,-8.047842,0.34031543,True,1.0
383,0.766,-8.030668,0.3379321,True,1.0
384,0.768,-8.013085,0.32745174,True,1.0
385,0.77,-8.011961,0.3458211,True,1.0
386,0.772,-7.999566,0.34306827,True,1.0
387,0.774,-7.9768515,0.34085026,True,1.0
388,0.776,-7.9459915,0.3247057,True,1.0
389,0.778,-7.9412923,0.31166402,True,1.0
390,0.78,-7.934715,0.3367847,True,1.0
391,0.782,-7.947566,0.35843298,True,1.0
392,0.784,-7.9509234,0.38621995,True,1.0
393,0.786,-7.933766,0.38896403,True,1.0
394,0.788,-7.91576,0.37971368,True,1.0
395,0.79,-7.9100657,0.3726279,True,1.0
396,0.792,-7.890945,0.37367225,True,1.0
397,0.794,-7.8625383,0.36995384,True,1.0
398,0.796,-7.8697176,0.35497808,True,1.0
399,0.798,-7.8769627,0.33756554,True,2.0
400,0.8,-7.901045,0.33663496,True,2.0
401,0.802,-8.11847,0.32916605,True,2.0
402,0.804,-8.790197,0.3277415,True,2.0
403,0.806,-9.338303,0.30466965,True,2.0
404,0.808,-9.698793,0.26326048,True,2.0
405,0.81,-9.985008,0.26943225,True,2.0
406,0.812,-10.071727,0.33958226,True,2.0
407,0.814,-10.057615,0.40168676,True,2.0
408,0.816,-9.927342,0.44174817,True,2.0
409,0.818,-9.735258,0.4505269,True,3.0
410,0.82,-9.556142,0.4224171,True,3.0
411,0.822,-9.368964,0.3863483,True,3.0
412,0.824,-9.238156,0.3193459,True,3.0
413,0.826,-9.138122,0.2817699,True,3.0
414,0.828,-9.039499,0.238098,True,3.0
415,0.83,-8.962638,0.19747551,True,3.0
416,0.832,-8.933891,0.16822219,True,3.0
417,0.834,-8.943441,0.14461745,True,3.0
418,0.836,-8.989155,0.14806555,True,3.0
419,0.838,-9.072551,0.17973429,True,3.0
420,0.84,-9.142831,0.223342,True,3.0
421,0.842,-9.232785,0.23282765,True,3.0
422,0.844,-9.276968,0.260848,True,3.0
423,0.846,-9.319035,0.27639064,True,1.0
424,0.848,-9.355648,0.27172026,True,1.0
425,0.85,-9.36496,0.29097453,True,1.0
426,0.852,-9.411585,0.30008483,True,1.0
427,0.854,-9.428071,0.31825292,True,1.0
428,0.856,-9.434437,0.3363734,True,1.0
429,0.858,-9.440873,0.3262129,True,1.0
430,0.86,-9.394526,0.30992734,True,1.0
431,0.862,-9.365141,0.305431,True,1.0
432,0.864,-9.34341,0.26749817,True,1.0
433,0.866,-9.325344,0.25528497,True,1.0
434,0.868,-9.305376,0.27353573,True,1.0
435,0.87,-9.292439,0.28537357,True,1.0
436,0.872,-9.28467,0.30929917,True,1.0
437,0.874,-9.277138,0.30682057,True,1.0
438,0.876,-9.26315,0.296733,True,1.0
439,0.878,-9.2619295,0.30843958,True,1.0
440,0.88,-9.271214,0.33174092,True,1.0
441,0.882,-9.2893095,0.3412042,True,1.0
442,0.884,-9.280197,0.3403242,True,1.0
443,0.886,-9.267382,0.3369121,True,1.0
444,0.888,-9.25311,0.34493235,True,1.0
445,0.89,-9.282563,0.36369652,True,1.0
446,0.892,-9.294281,0.36394155,True,1.0
447,0.894,-9.301412,0.34822,True,1.0
448,0.896,-9.293888,0.34467757,True,1.0
449,0.898,-9.274018,0.33729422,True,1.0
450,0.9,-9.263835,0.34335124,True,1.0
451,0.902,-9.25247,0.3550899,True,1.0
452,0.904,-9.275162,0.35572392,True,1.0
453,0.906,-9.297639,0.3346688,True,1.0
454,0.908,-9.310741,0.34085318,True,1.0
455,0.91,-9.35678,0.32956472,True,1.0
456,0.912,-9.363102,0.32549527,True,1.0
457,0.914,-9.354594,0.32086864,True,1.0
458,0.916,-9.350774,0.32528523,True,1.0
459,0.918,-9.3691025,0.34379172,True,1.0
460,0.92,-9.3780365,0.34223008,True,1.0
461,0.922,-9.40426,0.34118184,True,1.0
462,0.924,-9.440415,0.3014199,True,1.0
463,0.926,-9.506945,0.30262083,True,1.0
464,0.928,-9.517641,0.3085349,True,1.0
465,0.93,-9.520289,0.29995063,True,1.0
466,0.932,-9.535402,0.27883816,True,1.0
467,0.934,-9.553743,0.26051348,True,1.0
468,0.936,-9.54613,0.2570625,True,1.0
469,0.938,-9.5612755,0.26094717,True,1.0
470,0.94,-9.564221,0.2711271,True,1.0
471,0.942,-9.566197,0.236795,True,1.0
472,0.944,-9.579714,0.20717508,True,1.0
473,0.946,-9.601324,0.19131932,True,1.0
474,0.948,-9.605342,0.19495216,True,1.0
475,0.95,-9.5930195,0.20535186,True,1.0
476,0.952,-9.5966625,0.2121615,True,1.0
477,0.954,-9.603522,0.212601,True,1.0
478,0.956,-9.622924,0.2077449,True,1.0
479,0.958,-9.643014,0.20071551,True,1.0
480,0.96,-9.638135,0.16616948,True,1.0
481,0.962,-9.646439,0.15701541,True,1.0
482,0.964,-9.629112,0.14760269,True,1.0
483,0.966,-9.643603,0.15047416,True,1.0
484,0.968,-9.647701,0.15708542,True,1.0
485,0.97,-9.610643,0.1670874,True,1.0
486,0.972,-9.595355,0.17534298,True,1.0
487,0.974,-9.590869,0.20111127,True,1.0
488,0.976,-9.589582,0.22511661,True,1.0
489,0.978,-9.591989,0.250741,True,1.0
490,0.98,-9.586042,0.25039384,True,2.0
491,0.982,-9.547619,0.16509303,True,2.0
492,0.984,-9.55856,-0.16509596,True,2.0
493,0.986,-9.585287,-0.57429636,True,2.0
494,0.988,-9.616493,-1.2241181,True,2.0
495,0.99,-9.626795,-2.0001948,True,2.0
496,0.992,-9.61809,-2.625873,True,2.0
497,0.994,-9.574919,-3.358485,True,2.0
498,0.996,-9.296447,-4.216023,True,2.0
499,0.998,-9.038627,-4.8040714,True,2.0
500,1.0,-8.877879,-5.4358616,True,2.0
501,1.002,-8.872087,-6.190867,True,2.0
502,1.004,-8.866096,-6.723508,True,2.0
503,1.006,-8.961067,-7.163587,True,2.0
504,1.008,-9.049819,-7.4502254,True,2.0
505,1.01,-9.079064,-7.7352924,True,2.0
506,1.012,-9.030532,-7.9615564,True,2.0
507,1.014,-8.963861,-8.055671,True,2.0
508,1.016,-8.814694,-8.013698,True,2.0
509,1.018,-8.689071,-7.609793,True,3.0
510,1.02,-8.614871,-7.250427,True,3.0
511,1.022,-8.642129,-6.864675,True,3.0
512,1.024,-8.695892,-6.5916743,True,3.0
513,1.026,-8.742884,-6.448156,True,3.0
514,1.028,-8.795241,-6.335567,True,3.0
515,1.03,-8.848192,-6.3195715,True,3.0
516,1.032,-8.880571,-6.367051,True,3.0
517,1.034,-8.844936,-6.595673,True,3.0
518,1.036,-8.805151,-6.918425,True,3.0
519,1.038,-8.772132,-7.0464926,True,3.0
520,1.04,-8.739398,-7.1914005,True,3.0
521,1.042,-8.737363,-7.4157047,True,3.0
522,1.044,-8.701745,-7.4744062,True,3.0
523,1.046,-8.692569,-7.510874,True,3.0
524,1.048,-8.719446,-7.5121994,True,3.0
525,1.05,-8.725159,-7.51262,True,1.0
526,1.052,-8.744098,-7.496845,True,1.0
527,1.054,-8.729757,-7.442336,True,1.0
528,1.056,-8.71358,-7.41206,True,1.0
529,1.058,-8.724623,-7.413452,True,1.0
530,1.06,-8.722814,-7.39897,True,1.0
531,1.062,-8.708969,-7.3824525,True,1.0
532,1.064,-8.705949,-7.3426137,True,1.0
533,1.066,-8.738828,-7.3249645,True,1.0
534,1.068,-8.775581,-7.307829,True,1.0
535,1.07,-8.808472,-7.2713737,True,1.0
536,1.072,-8.810393,-7.2366433,True,1.0
537,1.074,-8.855573,-7.2021956,True,1.0
538,1.076,-8.881661,-7.177948,True,1.0
539,1.078,-8.902145,-7.178085,True,1.0
540,1.08,-8.931847,-7.158492,True,1.0
541,1.082,-8.945373,-7.178158,True,1.0
542,1.084,-8.960007,-7.194784,True,1.0
543,1.086,-8.962419,-7.1854134,True,1.0
544,1.088,-8.959675,-7.1975183,True,1.0
545,1.09,-8.996747,-7.2327814,True,1.0
546,1.092,-8.982537,-7.241196,True,1.0
547,1.094,-8.971267,-7.276325,True,1.0
548,1.096,-8.943724,-7.290001,True,1.0
549,1.098,-8.934025,-7.323837,True,1.0
550,1.1,-8.950929,-7.327281,True,1.0
551,1.102,-8.958749,-7.3354125,True,1.0
552,1.104,-9.007747,-7.3181844,True,1.0
553,1.106,-9.022601,-7.35028,True,1.0
554,1.108,-9.003794,-7.3281446,True,1.0
555,1.11,-8.973159,-7.340791,True,1.0
556,1.112,-8.962922,-7.328492,True,1.0
557,1.114,-8.951037,-7.33301,True,1.0
558,1.116,-8.963779,-7.371533,True,1.0
559,1.118,-8.969951,-7.36834,True,1.0
560,1.12,-8.982154,-7.3499455,True,1.0
561,1.122,-8.985801,-7.3355083,True,1.0
562,1.124,-8.972074,-7.319395,True,1.0
563,1.126,-8.969384,-7.325162,True,1.0
