,t,x,y,status,evt
43,0.086,-0.47761083,-1.0016454,True,1.0
44,0.088,-0.47510594,-1.0058101,True,1.0
45,0.09,-0.512539,-0.99978817,True,1.0
46,0.092,-0.52952856,-1.0016522,True,1.0
47,0.094,-0.5505419,-0.98776263,True,1.0
48,0.096,-0.5706956,-0.94584394,True,1.0
49,0.098,-0.57097566,-0.95150614,True,1.0
50,0.1,-0.5793051,-0.95813686,True,1.0
51,0.102,-0.5844666,-1.0099369,True,1.0
52,0.104,-0.56478155,-1.008914,True,1.0
53,0.106,-0.5825811,-1.0129699,True,1.0
54,0.108,-0.59076667,-0.998351,True,1.0
55,0.11,-0.5922097,-0.9854464,True,1.0
56,0.112,-0.597939,-0.97784036,True,1.0
57,0.114,-0.60097575,-0.95655286,True,1.0
58,0.116,-0.61502093,-0.9655795,True,1.0
59,0.118,-0.60520077,-0.9781117,True,1.0
60,0.12,-0.60865474,-0.9705727,True,1.0
61,0.122,-0.61007243,-0.9578111,True,1.0
62,0.124,-0.6206161,-0.9407292,True,1.0
63,0.126,-0.65514946,-0.9325281,True,1.0
64,0.128,-0.69395846,-0.937531,True,1.0
65,0.13,-0.6178788,-0.91360146,True,1.0
66,0.132,-0.6239358,-0.9349308,True,1.0
67,0.134,-0.5971008,-0.92068434,True,1.0
68,0.136,-0.56660473,-0.9339682,True,1.0
69,0.138,-0.5736147,-0.91839343,True,1.0
70,0.14,-0.583817,-0.9122985,True,1.0
71,0.142,-0.54776376,-0.9082893,True,1.0
72,0.144,-0.5543566,-0.90823877,True,1.0
73,0.146,-0.5543118,-0.9088728,True,1.0
74,0.148,-0.59239155,-0.86459893,True,1.0
75,0.15,-0.55290675,-0.8619385,True,1.0
76,0.152,-0.5456605,-0.84344465,True,1.0
77,0.154,-0.5339189,-0.8385924,True,1.0
78,0.156,-0.5807355,-0.85499567,True,1.0
79,0.158,-0.6110118,-0.8814796,True,1.0
80,0.16,-0.5924965,-0.8657969,True,1.0
81,0.162,-0.58416414,-0.8840224,True,1.0
82,0.164,-0.5314111,-0.89349836,True,1.0
83,0.166,-0.47775084,-0.8707454,True,1.0
84,0.168,-0.47727242,-0.8519074,True,1.0
85,0.17,-0.48993877,-0.866817,True,1.0
86,0.172,-0.52491456,-0.8468091,True,1.0
87,0.174,-0.49823907,-0.80625373,True,1.0
88,0.176,-0.5010493,-0.78586763,True,1.0
89,0.178,-0.5101041,-0.77944106,True,1.0
90,0.18,-0.48555717,-0.7699302,True,1.0
91,0.182,-0.47593734,-0.76523644,True,1.0
92,0.184,-0.44706032,-0.74458873,True,1.0
93,0.186,-0.4349298,-0.73763615,True,1.0
94,0.188,-0.44873574,-0.7469789,True,1.0
95,0.19,-0.47298032,-0.72960716,True,1.0
96,0.192,-0.45954677,-0.74331784,True,1.0
97,0.194,-0.46372122,-0.7628084,True,1.0
98,0.196,-0.4669972,-0.75202656,True,1.0
99,0.198,-0.50727546,-0.74091893,True,1.0
100,0.2,-0.51542896,-0.73061067,True,1.0
101,0.202,-0.5350022,-0.6841665,True,1.0
102,0.204,-0.5215686,-0.6788174,True,1.0
103,0.206,-0.552897,-0.6806776,True,1.0
104,0.208,-0.5464734,-0.6686112,True,1.0
105,0.21,-0.5437011,-0.6904763,True,1.0
106,0.212,-0.54919416,-0.6835996,True,1.0
107,0.214,-0.53115344,-0.66713315,True,1.0
108,0.216,-0.5656577,-0.6628955,True,1.0
109,0.218,-0.59329975,-0.6452019,True,1.0
110,0.22,-0.5706285,-0.67134553,True,1.0
111,0.222,-0.5883542,-0.6752993,True,1.0
112,0.224,-0.59423906,-0.68425596,True,1.0
113,0.226,-0.62120825,-0.6839535,True,1.0
114,0.228,-0.64587384,-0.6550532,True,1.0
115,0.23,-0.66405165,-0.66872305,True,1.0
116,0.232,-0.67455345,-0.6857534,True,1.0
117,0.234,-0.6510042,-0.67180455,True,1.0
118,0.236,-0.6578478,-0.66688716,True,1.0
119,0.238,-0.6827682,-0.6371428,True,1.0
120,0.24,-0.67953694,-0.6430092,True,1.0
121,0.242,-0.6577457,-0.6379275,True,1.0
122,0.244,-0.687353,-0.634422,True,1.0
123,0.246,-0.65210587,-0.63055384,True,1.0
124,0.248,-0.65219826,-0.6190097,True,1.0
125,0.25,-0.6290535,-0.6248858,True,1.0
126,0.252,-0.60868293,-0.61995584,True,1.0
127,0.254,-0.62439185,-0.64114803,True,1.0
128,0.256,-0.6569717,-0.63442886,True,1.0
129,0.258,-0.6806367,-0.65273696,True,1.0
130,0.26,-0.64435107,-0.6286966,True,1.0
131,0.262,-0.62472343,-0.5701511,True,1.0
132,0.264,-0.60187036,-0.5653679,True,1.0
133,0.266,-0.58787966,-0.5735729,True,1.0
134,0.268,-0.58395994,-0.5778203,True,1.0
135,0.27,-0.5795472,-0.61224866,True,1.0
136,0.272,-0.55478925,-0.60652226,True,1.0
137,0.274,-0.5462245,-0.60733813,True,1.0
138,0.276,-0.5741048,-0.5871144,True,1.0
139,0.278,-0.57045054,-0.576527,True,1.0
140,0.28,-0.62040895,-0.60153973,True,1.0
141,0.282,-0.61931306,-0.6094861,True,1.0
142,0.284,-0.6196058,-0.5691787,True,1.0
143,0.286,-0.6066088,-0.5614015,True,1.0
144,0.288,-0.57740897,-0.55116034,True,1.0
145,0.29,-0.5738277,-0.5578066,True,1.0
146,0.292,-0.57640254,-0.57050794,True,1.0
147,0.294,-0.55999255,-0.5587469,True,1.0
148,0.296,-0.5276295,-0.5731878,True,1.0
149,0.298,-0.54738456,-0.5755799,True,1.0
150,0.3,-0.55604464,-0.5563733,True,1.0
151,0.302,-0.52253807,-0.5619908,True,1.0
152,0.304,-0.5108665,-0.55758685,True,1.0
153,0.306,-0.5082274,-0.5560932,True,1.0
154,0.308,-0.5423213,-0.59727585,True,1.0
155,0.31,-0.5742448,-0.6254051,True,2.0
156,0.312,-0.5846484,-0.69559985,True,2.0
157,0.314,-0.658511,-0.8209047,True,2.0
158,0.316,-0.9437251,-0.9128907,True,2.0
159,0.318,-1.5108831,-1.0315999,True,2.0
160,0.32,-1.7287837,-1.1844962,True,2.0
161,0.322,-1.9798787,-1.4894488,True,2.0
162,0.324,-2.0372417,-1.7733443,True,2.0
163,0.326,-2.3451262,-1.7183801,True,2.0
164,0.328,-2.6720557,-1.7229464,True,2.0
165,0.33,-2.853192,-1.7662255,True,2.0
166,0.332,-2.9270186,-1.7865989,True,2.0
167,0.334,-2.9891233,-1.9484296,True,2.0
168,0.336,-3.1116178,-2.1819935,True,2.0
169,0.338,-3.2537217,-2.382107,True,2.0
170,0.34,-3.4128306,-2.5521262,True,2.0
171,0.342,-3.6451683,-2.618755,True,2.0
172,0.344,-3.8731427,-2.684938,True,2.0
173,0.346,-3.9232955,-2.9550488,True,2.0
174,0.348,-4.0005703,-3.1534958,True,2.0
175,0.35,-4.0128183,-3.2315133,True,2.0
176,0.352,-4.00751,-3.318439,True,2.0
177,0.354,-3.9982948,-3.359782,True,2.0
178,0.356,-3.9628184,-3.3668368,True,2.0
179,0.358,-3.9158237,-3.3742824,True,1.0
180,0.36,-3.8861873,-3.3787115,True,1.0
181,0.362,-3.8734937,-3.3838165,True,1.0
182,0.364,-3.9506721,-3.3955708,True,1.0
183,0.366,-3.9941788,-3.4050972,True,1.0
184,0.368,-4.0238843,-3.40634,True,1.0
185,0.37,-4.1151214,-3.4117727,True,1.0
186,0.372,-4.1753716,-3.4736419,True,1.0
187,0.374,-4.194474,-3.4942098,True,1.0
188,0.376,-4.201255,-3.4891973,True,1.0
189,0.378,-4.209561,-3.4753785,True,1.0
190,0.38,-4.199374,-3.4459083,True,1.0
191,0.382,-4.259312,-3.4811642,True,1.0
192,0.384,-4.279414,-3.4564452,True,1.0
193,0.386,-4.2849784,-3.4686332,True,1.0
194,0.388,-4.2882853,-3.481735,True,1.0
195,0.39,-4.288725,-3.4613392,True,1.0
196,0.392,-4.2868676,-3.471067,True,1.0
197,0.394,-4.3426633,-3.48012,True,1.0
198,0.396,-4.3640113,-3.4842234,True,1.0
199,0.398,-4.4127812,-3.4573088,True,1.0
200,0.4,-4.4213333,-3.4659913,True,1.0
201,0.402,-4.3916883,-3.44775,True,1.0
202,0.404,-4.3719263,-3.4223766,True,1.0
203,0.406,-4.370072,-3.4295402,True,1.0
204,0.408,-4.363693,-3.4260445,True,1.0
205,0.41,-4.4092865,-3.4279728,True,1.0
206,0.412,-4.4343305,-3.445424,True,1.0
207,0.414,-4.4472866,-3.4387574,True,1.0
208,0.416,-4.4245706,-3.4504836,True,1.0
209,0.418,-4.412823,-3.4536953,True,1.0
210,0.42,-4.4297357,-3.4707005,True,1.0
211,0.422,-4.4418817,-3.4572668,True,1.0
212,0.424,-4.4547515,-3.4830954,True,1.0
213,0.426,-4.4711995,-3.4466348,True,1.0
214,0.428,-4.441171,-3.4331274,True,1.0
215,0.43,-4.46685,-3.4218447,True,1.0
216,0.432,-4.457945,-3.4470422,True,1.0
217,0.434,-4.439935,-3.4138255,True,1.0
218,0.436,-4.4629145,-3.3690858,True,1.0
219,0.438,-4.470505,-3.3609197,True,1.0
220,0.44,-4.484792,-3.3611968,True,1.0
221,0.442,-4.511395,-3.3757262,True,1.0
222,0.444,-4.514447,-3.4228005,True,1.0
223,0.446,-4.5006948,-3.4350526,True,1.0
224,0.448,-4.5189943,-3.4632607,True,1.0
225,0.45,-4.5056376,-3.451095,True,1.0
226,0.452,-4.4344196,-3.452784,True,1.0
227,0.454,-4.437886,-3.4625344,True,1.0
228,0.456,-4.4504566,-3.4322162,True,1.0
229,0.458,-4.421238,-3.4299827,True,1.0
230,0.46,-4.419055,-3.4092999,True,1.0
231,0.462,-4.3824983,-3.4506624,True,1.0
232,0.464,-4.38197,-3.425321,True,1.0
233,0.466,-4.389964,-3.4454203,True,1.0
234,0.468,-4.389821,-3.4295714,True,1.0
235,0.47,-4.3851595,-3.4072735,True,1.0
236,0.472,-4.370846,-3.3943758,True,1.0
237,0.474,-4.3419814,-3.3802857,True,1.0
238,0.476,-4.3274164,-3.3628752,True,1.0
239,0.478,-4.3188934,-3.3678558,True,1.0
240,0.48,-4.3499503,-3.3837466,True,1.0
241,0.482,-4.3509035,-3.4168456,True,1.0
242,0.484,-4.3690615,-3.4067037,True,1.0
243,0.486,-4.369473,-3.4071684,True,1.0
244,0.488,-4.323765,-3.36091,True,1.0
245,0.49,-4.2956743,-3.3423238,True,1.0
246,0.492,-4.2640185,-3.3448315,True,1.0
247,0.494,-4.268371,-3.3981194,True,1.0
248,0.496,-4.268154,-3.414086,True,1.0
249,0.498,-4.252344,-3.436196,True,1.0
250,0.5,-4.2397223,-3.4055338,True,1.0
251,0.502,-4.2464232,-3.3988934,True,1.0
252,0.504,-4.2775316,-3.4267232,True,1.0
253,0.506,-4.233598,-3.4318943,True,1.0
254,0.508,-4.2208405,-3.4471161,True,1.0
255,0.51,-4.217839,-3.475961,True,1.0
256,0.512,-4.204734,-3.4406059,True,1.0
257,0.514,-4.1773224,-3.4081788,True,1.0
258,0.516,-4.152287,-3.4531255,True,1.0
259,0.518,-4.136132,-3.4558015,True,1.0
260,0.52,-4.142333,-3.4659212,True,1.0
261,0.522,-4.1726384,-3.4571745,True,1.0
262,0.524,-4.1830187,-3.42962,True,1.0
263,0.526,-4.1913633,-3.4057448,True,1.0
264,0.528,-4.213544,-3.3944836,True,1.0
265,0.53,-4.231247,-3.3875127,True,1.0
266,0.532,-4.234474,-3.389472,True,1.0
267,0.534,-4.2084203,-3.436269,True,1.0
268,0.536,-4.2017517,-3.409437,True,1.0
269,0.538,-4.1859756,-3.3960133,True,1.0
270,0.54,-4.168359,-3.417996,True,1.0
271,0.542,-4.172434,-3.3700924,True,1.0
272,0.544,-4.172329,-3.377256,True,1.0
273,0.546,-4.185144,-3.3941588,True,1.0
274,0.548,-4.183207,-3.3876555,True,1.0
275,0.55,-4.1716757,-3.359919,True,1.0
276,0.552,-4.155072,-3.3718581,True,1.0
277,0.554,-4.137088,-3.368939,True,1.0
278,0.556,-4.1563973,-3.4010608,True,1.0
279,0.558,-4.1527424,-3.3887262,True,1.0
280,0.56,-4.1838665,-3.4130096,True,1.0
281,0.562,-4.234519,-3.385874,True,1.0
282,0.564,-4.2536216,-3.2812645,True,2.0
283,0.566,-4.256919,-3.220112,True,2.0
284,0.568,-4.0944653,-3.1336105,True,2.0
285,0.57,-3.5664914,-3.2258706,True,2.0
286,0.572,-3.0299149,-3.745406,True,2.0
287,0.574,-2.626367,-4.049226,True,2.0
288,0.576,-2.3128836,-4.2914047,True,2.0
289,0.578,-1.5646144,-4.4977446,True,2.0
290,0.58,-1.5010153,-4.578021,True,2.0
291,0.582,-1.0315843,-4.805129,True,2.0
292,0.584,-0.78906673,-4.910122,True,2.0
293,0.586,-0.40724978,-4.876582,True,2.0
294,0.588,-0.119522065,-4.933162,True,2.0
295,0.59,0.16556075,-4.9540577,True,2.0
296,0.592,0.69986665,-5.0335884,True,2.0
297,0.594,1.3558047,-5.1460114,True,2.0
298,0.596,1.6153604,-5.187695,True,2.0
299,0.598,2.2337098,-5.5048647,True,2.0
300,0.6,2.3948677,-5.6759315,True,2.0
301,0.602,2.70666,-5.7183514,True,2.0
302,0.604,3.0378456,-5.747888,True,2.0
303,0.606,3.330795,-5.8229103,True,2.0
304,0.608,3.8346498,-5.8245416,True,2.0
305,0.61,4.10835,-5.9084153,True,2.0
306,0.612,4.3150697,-5.9732313,True,2.0
307,0.614,4.4342885,-5.9908037,True,2.0
308,0.616,4.488505,-6.0756273,True,2.0
309,0.618,4.4831314,-6.108943,True,3.0
310,0.62,4.388059,-6.1773276,True,3.0
311,0.622,4.1663938,-6.224833,True,3.0
312,0.624,3.9567099,-6.183035,True,3.0
313,0.626,3.8211842,-6.1603417,True,3.0
314,0.628,3.7954004,-6.064743,True,3.0
315,0.63,3.7999394,-6.009524,True,3.0
316,0.632,3.8833354,-5.9399757,True,3.0
317,0.634,3.8993096,-5.9439235,True,3.0
318,0.636,3.9013984,-5.8753858,True,3.0
319,0.638,3.909833,-5.901316,True,3.0
320,0.64,3.8903306,-5.8751407,True,3.0
321,0.642,3.8449337,-5.826976,True,3.0
322,0.644,3.78175,-5.8774796,True,1.0
323,0.646,3.758611,-5.787182,True,1.0
324,0.648,3.7395113,-5.8400016,True,1.0
325,0.65,3.7281518,-5.830701,True,1.0
326,0.652,3.7529128,-5.8459506,True,1.0
327,0.654,3.7253475,-5.8837056,True,1.0
328,0.656,3.7355266,-5.821862,True,1.0
329,0.658,3.7004154,-5.8460813,True,1.0
330,0.66,3.6609073,-5.789779,True,1.0
331,0.662,3.6685872,-5.790875,True,1.0
332,0.664,3.6809113,-5.8069887,True,1.0
333,0.666,3.7234144,-5.81461,True,1.0
334,0.668,3.7452757,-5.8365893,True,1.0
335,0.67,3.7671874,-5.8552766,True,1.0
336,0.672,3.7617207,-5.8120737,True,1.0
337,0.674,3.7558455,-5.795333,True,1.0
338,0.676,3.7656298,-5.7691827,True,1.0
339,0.678,3.7897701,-5.7572436,True,1.0
340,0.68,3.7966235,-5.7726274,True,1.0
341,0.682,3.8414934,-5.7716393,True,1.0
342,0.684,3.8733332,-5.826339,True,1.0
343,0.686,3.8484926,-5.7822814,True,1.0
344,0.688,3.8367968,-5.7687016,True,1.0
345,0.69,3.8358185,-5.7306247,True,1.0
346,0.692,3.8219388,-5.769119,True,1.0
347,0.694,3.8883042,-5.750603,True,1.0
348,0.696,3.9367409,-5.755338,True,1.0
349,0.698,3.9378183,-5.714088,True,1.0
350,0.7,3.9228785,-5.730434,True,1.0
351,0.702,3.8724134,-5.726607,True,1.0
352,0.704,3.879827,-5.7054176,True,1.0
353,0.706,3.8858538,-5.7145944,True,1.0
354,0.708,3.8542063,-5.7418246,True,1.0
355,0.71,3.8925087,-5.7486086,True,1.0
356,0.712,3.9228337,-5.712109,True,1.0
357,0.714,3.9268477,-5.6688933,True,1.0
358,0.716,3.8946345,-5.6697183,True,1.0
359,0.718,3.8710678,-5.6840405,True,1.0
360,0.72,3.8770206,-5.798978,True,1.0
361,0.722,3.8549862,-5.7989078,True,1.0
362,0.724,3.856303,-5.8146067,True,1.0
363,0.726,3.8236716,-5.822681,True,1.0
364,0.728,3.7990155,-5.768727,True,1.0
365,0.73,3.8155055,-5.7320333,True,1.0
366,0.732,3.8548715,-5.686819,True,1.0
367,0.734,3.8595858,-5.6912136,True,1.0
368,0.736,3.8793912,-5.7091556,True,1.0
369,0.738,3.8895876,-5.635975,True,1.0
370,0.74,3.896198,-5.6928988,True,1.0
371,0.742,3.853658,-5.7020755,True,1.0
372,0.744,3.8125455,-5.670719,True,1.0
373,0.746,3.7982125,-5.6417933,True,1.0
374,0.748,3.8199084,-5.6004415,True,1.0
375,0.75,3.805618,-5.600196,True,1.0
376,0.752,3.8094864,-5.6456585,True,1.0
377,0.754,3.7723157,-5.696681,True,1.0
378,0.756,3.7927496,-5.705198,True,1.0
379,0.758,3.8063571,-5.661064,True,1.0
380,0.76,3.8400815,-5.645193,True,1.0
381,0.762,3.8245428,-5.6289434,True,1.0
382,0.764,3.8102894,-5.6331487,True,1.0
383,0.766,3.761855,-5.6269546,True,1.0
384,0.768,3.7371445,-5.638674,True,1.0
385,0.77,3.7304661,-5.635644,True,1.0
386,0.772,3.758152,-5.6282897,True,1.0
387,0.774,3.7670474,-5.5930777,True,1.0
388,0.776,3.7575996,-5.568094,True,1.0
389,0.778,3.7427337,-5.556327,True,1.0
390,0.78,3.7628682,-5.55726,True,1.0
391,0.782,3.7668781,-5.564767,True,1.0
392,0.784,3.781886,-5.586976,True,1.0
393,0.786,3.7602699,-5.574269,True,1.0
394,0.788,3.7704196,-5.6086845,True,1.0
395,0.79,3.7532473,-5.6084075,True,1.0
396,0.792,3.7684028,-5.547651,True,1.0
397,0.794,3.79935,-5.50266,True,1.0
398,0.796,3.8225825,-5.5170364,True,1.0
399,0.798,3.789391,-5.5306835,True,1.0
400,0.8,3.7589474,-5.5347104,True,1.0
401,0.802,3.6882372,-5.5324616,True,1.0
402,0.804,3.6493418,-5.50178,True,2.0
403,0.806,3.7811081,-5.431031,True,2.0
404,0.808,4.233082,-5.3658676,True,2.0
405,0.81,4.4638762,-5.3418202,True,2.0
406,0.812,5.0821695,-5.098933,True,2.0
407,0.814,5.604188,-5.056469,True,2.0
408,0.816,5.941811,-5.01318,True,2.0
409,0.818,6.185661,-5.0327635,True,2.0
410,0.82,6.5338945,-5.0349174,True,2.0
411,0.822,6.6565166,-5.0107937,True,2.0
412,0.824,6.7331796,-4.9860106,True,2.0
413,0.826,6.7878995,-4.952458,True,2.0
414,0.828,6.819586,-4.938088,True,2.0
415,0.83,6.895856,-4.927974,True,3.0
416,0.832,6.9771323,-4.960526,True,3.0
417,0.834,7.0023775,-4.8955255,True,3.0
418,0.836,6.9850864,-4.840456,True,3.0
419,0.838,6.876634,-4.84549,True,3.0
420,0.84,6.726188,-4.7679157,True,3.0
421,0.842,6.616483,-4.7840962,True,3.0
422,0.844,6.566047,-4.793531,True,3.0
423,0.846,6.522836,-4.803794,True,3.0
424,0.848,6.514036,-4.7885027,True,3.0
425,0.85,6.4736648,-4.7306905,True,3.0
426,0.852,6.4628673,-4.6993337,True,3.0
427,0.854,6.4494853,-4.6604347,True,3.0
428,0.856,6.454139,-4.659747,True,1.0
429,0.858,6.422643,-4.671205,True,1.0
430,0.86,6.365177,-4.661066,True,1.0
431,0.862,6.384417,-4.6564937,True,1.0
432,0.864,6.3450174,-4.6750097,True,1.0
433,0.866,6.3434286,-4.6648736,True,1.0
434,0.868,6.3771105,-4.6191406,True,1.0
435,0.87,6.3638353,-4.6312804,True,1.0
436,0.872,6.342042,-4.621651,True,1.0
437,0.874,6.302538,-4.594743,True,1.0
438,0.876,6.3270206,-4.569306,True,1.0
439,0.878,6.3543625,-4.580296,True,1.0
440,0.88,6.360399,-4.5907884,True,1.0
441,0.882,6.3448563,-4.584607,True,1.0
442,0.884,6.3784328,-4.583275,True,1.0
443,0.886,6.3907723,-4.596014,True,1.0
444,0.888,6.412173,-4.573885,True,1.0
445,0.89,6.3931274,-4.5710616,True,1.0
446,0.892,6.3774858,-4.532619,True,1.0
447,0.894,6.3665676,-4.522598,True,1.0
448,0.896,6.4044323,-4.517589,True,1.0
449,0.898,6.3847904,-4.505889,True,1.0
450,0.9,6.3906364,-4.481109,True,1.0
451,0.902,6.3620014,-4.489393,True,1.0
452,0.904,6.3495255,-4.483556,True,1.0
453,0.906,6.3731275,-4.503821,True,1.0
454,0.908,6.3980517,-4.531533,True,1.0
455,0.91,6.4056754,-4.523471,True,1.0
456,0.912,6.4154615,-4.5052996,True,1.0
457,0.914,6.4257026,-4.4695873,True,1.0
458,0.916,6.385574,-4.4671273,True,1.0
459,0.918,6.391346,-4.4801946,True,1.0
460,0.92,6.367361,-4.4812202,True,1.0
461,0.922,6.365261,-4.4562683,True,1.0
462,0.924,6.425129,-4.4719453,True,1.0
463,0.926,6.4552164,-4.418539,True,1.0
464,0.928,6.4628983,-4.4053445,True,1.0
465,0.93,6.4195533,-4.4316764,True,1.0
466,0.932,6.4541373,-4.439018,True,1.0
467,0.934,6.459483,-4.4626155,True,1.0
468,0.936,6.431628,-4.4649863,True,1.0
469,0.938,6.4512587,-4.4530725,True,1.0
470,0.94,6.493733,-4.4419174,True,1.0
471,0.942,6.5204344,-4.443233,True,1.0
472,0.944,6.5340266,-4.4219007,True,1.0
473,0.946,6.497875,-4.4131126,True,1.0
474,0.948,6.5125737,-4.3918858,True,1.0
475,0.95,6.510067,-4.4107423,True,1.0
476,0.952,6.4847383,-4.4536715,True,1.0
477,0.954,6.492391,-4.4341965,True,1.0
478,0.956,6.47904,-4.4665284,True,1.0
479,0.958,6.4957047,-4.414343,True,1.0
480,0.96,6.5373154,-4.385586,True,1.0
481,0.962,6.5289993,-4.391025,True,1.0
482,0.964,6.5133924,-4.3794303,True,1.0
483,0.966,6.5516405,-4.3706136,True,1.0
484,0.968,6.553437,-4.3352456,True,1.0
485,0.97,6.565944,-4.302729,True,1.0
486,0.972,6.586306,-4.3129478,True,1.0
487,0.974,6.550236,-4.298058,True,1.0
488,0.976,6.575577,-4.300878,True,1.0
489,0.978,6.5653744,-4.2661624,True,1.0
490,0.98,6.562998,-4.265366,True,1.0
491,0.982,6.6143675,-4.368727,True,1.0
492,0.984,6.633399,-4.343855,True,1.0
493,0.986,6.675548,-4.3631606,True,1.0
494,0.988,6.7176175,-4.355743,True,1.0
495,0.99,6.7123566,-4.35098,True,1.0
496,0.992,6.6915903,-4.3591366,True,1.0
497,0.994,6.732882,-4.364512,True,1.0
498,0.996,6.7476254,-4.3762503,True,1.0
499,0.998,6.795963,-4.4057846,True,1.0
500,1.0,6.7665925,-4.372229,True,1.0
501,1.002,6.781725,-4.3571005,True,1.0
502,1.004,6.768751,-4.3517475,True,1.0
503,1.006,6.7666607,-4.3014927,True,1.0
504,1.008,6.788561,-4.3125715,True,1.0
505,1.01,6.8166122,-4.364945,True,1.0
506,1.012,6.8147163,-4.383894,True,1.0
507,1.014,6.7976565,-4.3485293,True,1.0
508,1.016,6.859407,-4.3046217,True,1.0
509,1.018,6.885051,-4.288298,True,1.0
510,1.02,6.9146914,-4.3020597,True,1.0
511,1.022,6.892682,-4.301754,True,1.0
512,1.024,6.8816514,-4.281052,True,1.0
513,1.026,6.8359823,-4.3050866,True,1.0
514,1.028,6.836381,-4.289429,True,1.0
515,1.03,6.8592224,-4.2770915,True,1.0
516,1.032,6.8385787,-4.298431,True,1.0
517,1.034,6.8311124,-4.315382,True,1.0
518,1.036,6.832639,-4.314875,True,1.0
519,1.038,6.83091,-4.2904453,True,1.0
520,1.04,6.8381586,-4.303392,True,1.0
521,1.042,6.809619,-4.271382,True,1.0
522,1.044,6.7620187,-4.2754893,True,1.0
523,1.046,6.7956653,-4.266806,True,1.0
524,1.048,6.7790995,-4.2416534,True,1.0
525,1.05,6.782112,-4.2512827,True,1.0
526,1.052,6.7864857,-4.2215576,True,1.0
527,1.054,6.7661667,-4.2057915,True,1.0
528,1.056,6.7359447,-4.195076,True,1.0
529,1.058,6.67224,-4.1942954,True,1.0
530,1.06,6.6641984,-4.204469,True,1.0
531,1.062,6.677281,-4.200776,True,1.0
532,1.064,6.6976504,-4.2190948,True,1.0
533,1.066,6.663755,-4.2212896,True,1.0
534,1.068,6.6449876,-4.255594,True,1.0
535,1.07,6.663469,-4.303481,True,1.0
536,1.072,6.659521,-4.2905602,True,1.0
537,1.074,6.6472883,-4.2433643,True,1.0
538,1.076,6.6232977,-4.2424183,True,1.0
539,1.078,6.617913,-4.2406816,True,1.0
540,1.08,6.5319595,-4.2485747,True,1.0
541,1.082,6.55179,-4.274017,True,1.0
542,1.084,6.500571,-4.2994375,True,1.0
543,1.086,6.4774513,-4.2609215,True,1.0
544,1.088,6.4891663,-4.25488,True,1.0
545,1.09,6.5120854,-4.2614694,True,1.0
546,1.092,6.5143647,-4.267587,True,1.0
547,1.094,6.4944854,-4.2382092,True,1.0
548,1.096,6.497457,-4.230995,True,1.0
549,1.098,6.4755297,-4.2428074,True,1.0
550,1.1,6.422939,-4.259137,True,1.0
551,1.102,6.3912487,-4.274068,True,1.0
552,1.104,6.364613,-4.2556195,True,1.0
553,1.106,6.379213,-4.2745557,True,1.0
554,1.108,6.403023,-4.2762666,True,1.0
555,1.11,6.4018497,-4.2871037,True,1.0
556,1.112,6.365761,-4.2719173,True,1.0
557,1.114,6.367143,-4.210278,True,1.0
558,1.116,6.333699,-4.2086883,True,1.0
